,Brand,Model,Price,Moteur,Energie,Architecture,Cylindrée,Puissance fiscale,Puissance maxi.,Couple maxi.,Boîte à vitesse,Palettes au volant,Conso. ville,Conso. route,Conso. mixte,Emission CO2,Vitesse maxi.,Accélération 0-100 km/h,Catégorie,Carrosserie,Nombre de places,Poids à vide,Longueur,Largeur,Hauteur,Empattement,Volume du réservoir,Volume de coffre,Airbags,ABS,ESP,Antipatinage,Aide au freinage d'urgence,Antidémarrage électronique,Aide au démarrage en côte,Sélecteur de mode de conduite,Détection de fatigue,Système d'alerte de franchissement de ligne,Détecteur d'angle mort,Détecteur de sous-gonflage,Fermeture de portes en roulant,Système d'alarme,Phares antibrouillard,Préparation ISOFIX,Climatisation,Système audio,Ordinateur de bord,Start & Stop,Régulateur de vitesse,Régulateur de vitesse adaptatif,Détecteur de pluie,Allumage auto. des feux,Frein à main électrique,Ecran tactile,Instrumentation de bord digitale,Reconnaissance de panneaux,Affichage Tête-Haute,Aide au stationnement,Caméra de recul,Park Assist Auto.,Commandes au volant,Volant réglable,Vitres électriques,Rétroviseurs électriques,Rétroviseurs rabattables électriquement,Coffre électrique,Démarrage mains libres,Sièges électriques,Sièges électriques avec fonction mémoire,Banquette arrière rabattable 1/3-2/3,Système de navigation GPS,Connexion Internet,Bluetooth,Follow-me home,Jantes aluminium,Volant cuir,Feux de jour,Phares à LED,Vitres sur-teintées,Sellerie,Toit,Barres de toit
709,PORSCHE,Taycan Cross Turismo,2.050.000 DH *   * Prix public,Motorisation 460 kW,Electrique,,,29 cv,625 ch,850 Nm,Automatique TipTronic à 8 rapports,oui,,,- Kw/100 km,- g/km,260 km/h,"3,2 sec.",Luxe / Prestige,Grand Touring,4,2.320 kg,497 cm,197 cm,141 cm,290 cm,,405 litre,10,oui,oui,oui,oui,oui,oui,oui,non,non,non,oui,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,non,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,oui,oui,Conducteur et Passager,non,oui,oui,non,oui,oui,20 pouces,oui,oui,oui,oui,Cuir,Rigide,oui
710,RENAULT,Clio,155.000 DH * promo,1.0 SCe 75,Essence,3 cylindres,999 cm³,7 cv,75 ch,95 Nm,Manuelle 5 rapports,,"7,4 l/100 km","4,8 l/100 km","5,4 l/100 km",121 g/km,162 km/h,"16,4 sec.",Citadine,Citadine bicorps,5,1.112 kg,405 cm,180 cm,144 cm,258 cm,42 litre,391 litre,4,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,non,non,oui,manuelle,"Radio, USB",oui,oui,oui,non,non,oui,non,non,non,non,non,non,non,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,non,non,non,non,non,oui,non,non,oui,non,non,non,oui,oui,non,Tissu,Rigide,non
711,RENAULT,Clio,195.000 DH * promo,1.0 TCe 100,Essence,3 cylindres,999 cm³,7 cv,100 ch,142 Nm,Automatique X-Tronic à variation continue (CVT),,- l/100 km,- l/100 km,"5,9 l/100 km",133 g/km,182 km/h,"11,5 sec.",Citadine,Citadine bicorps,5,1.112 kg,405 cm,180 cm,144 cm,258 cm,42 litre,391 litre,4,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,non,oui,oui,manuelle,"Radio, USB",oui,oui,oui,non,non,oui,non,oui,non,non,non,Arrière,non,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,non,non,non,non,non,oui,non,non,oui,non,16 pouces,oui,oui,oui,oui,Tissu,Rigide,non
712,RENAULT,Clio,175.000 DH * promo,1.5 dCi 115,Diesel,4 cylindres,1.461 cm³,6 cv,115 ch,260 Nm,Manuelle 6 rapports,,"5,4 l/100 km","3,7 l/100 km","4,3 l/100 km",95 g/km,197 km/h,"9,9 sec.",Citadine,Citadine bicorps,5,1.112 kg,405 cm,180 cm,144 cm,258 cm,42 litre,391 litre,4,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,non,non,oui,manuelle,"Radio, USB",oui,oui,oui,non,non,oui,non,non,non,non,non,non,non,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,non,non,non,non,non,oui,non,non,oui,non,non,non,oui,oui,non,Tissu,Rigide,non
713,RENAULT,Clio,195.000 DH * promo,1.5 dCi 115,Diesel,4 cylindres,1.461 cm³,6 cv,115 ch,260 Nm,Manuelle 6 rapports,,"5,4 l/100 km","3,7 l/100 km","4,3 l/100 km",95 g/km,197 km/h,"9,9 sec.",Citadine,Citadine bicorps,5,1.112 kg,405 cm,180 cm,144 cm,258 cm,42 litre,391 litre,4,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,non,oui,oui,manuelle,"Radio, USB",oui,oui,oui,non,non,oui,non,oui,non,non,non,Arrière,non,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,non,non,non,non,non,oui,non,non,oui,non,16 pouces,oui,oui,oui,oui,Tissu,Rigide,non
714,RENAULT,Clio,213.000 DH * promo,1.5 dCi 115,Diesel,4 cylindres,1.461 cm³,6 cv,115 ch,260 Nm,Manuelle 6 rapports,,"5,4 l/100 km","3,7 l/100 km","4,3 l/100 km",95 g/km,197 km/h,"9,9 sec.",Citadine,Citadine bicorps,5,1.112 kg,405 cm,180 cm,144 cm,258 cm,42 litre,391 litre,4,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,non,oui,oui,auto.,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,oui,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,17 pouces,oui,oui,oui,oui,Tissu / Velours,Rigide,non
715,RENAULT,Clio,223.000 DH * promo,1.5 dCi 115,Diesel,4 cylindres,1.461 cm³,6 cv,115 ch,260 Nm,Manuelle 6 rapports,,"5,4 l/100 km","3,7 l/100 km","4,3 l/100 km",95 g/km,197 km/h,"9,9 sec.",Citadine,Citadine bicorps,5,1.112 kg,405 cm,180 cm,144 cm,258 cm,42 litre,391 litre,4,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,non,oui,oui,auto.,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,oui,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,17 pouces,oui,oui,oui,oui,Similicuir / Tissu,Rigide,non
716,RENAULT,Captur,243.900 DH * promo,1.5 dCi 115,Diesel,4 cylindres,1.461 cm³,6 cv,115 ch,260 Nm,Manuelle 6 rapports,,"5,7 l/100 km","3,6 l/100 km","4,4 l/100 km",125 g/km,187 km/h,"11,9 sec.",4x4 / SUV / Crossover,SUV urbain,5,1.303 kg,423 cm,180 cm,158 cm,264 cm,46 litre,422 litre,4,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,non,non,oui,manuelle,"Radio, USB",oui,oui,oui,non,non,oui,non,oui,non,non,non,Arrière,non,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,non,non,non,non,non,oui,non,non,oui,non,17 pouces,oui,oui,oui,non,Tissu,Rigide,oui
717,RENAULT,Captur,243.900 DH * promo,1.5 dCi 115,Diesel,4 cylindres,1.461 cm³,6 cv,115 ch,260 Nm,Manuelle 6 rapports,,"5,7 l/100 km","3,6 l/100 km","4,4 l/100 km",125 g/km,187 km/h,"11,9 sec.",4x4 / SUV / Crossover,SUV urbain,5,1.303 kg,423 cm,180 cm,158 cm,264 cm,46 litre,422 litre,4,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,non,non,oui,auto.,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,oui,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,18 pouces,oui,oui,oui,oui,Tissu,Rigide,oui
718,RENAULT,Captur,228.900 DH * promo,1.3 TCe 130,Essence,4 cylindres,1.333 cm³,7 cv,130 ch,240 Nm,Automatique 7 rapports à double embrayage,,- l/100 km,- l/100 km,- l/100 km,145 g/km,193 km/h,"9,6 sec.",4x4 / SUV / Crossover,SUV urbain,5,1.303 kg,423 cm,180 cm,158 cm,264 cm,46 litre,422 litre,4,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,non,non,oui,manuelle,"Radio, USB",oui,oui,oui,non,non,oui,non,oui,non,non,non,Arrière,non,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,non,non,non,non,non,oui,non,non,oui,non,17 pouces,oui,oui,oui,non,Tissu,Rigide,oui
719,RENAULT,Captur,248.900 DH * promo,1.3 TCe 130,Essence,4 cylindres,1.333 cm³,7 cv,130 ch,240 Nm,Automatique 7 rapports à double embrayage,,- l/100 km,- l/100 km,- l/100 km,145 g/km,193 km/h,"9,6 sec.",4x4 / SUV / Crossover,SUV urbain,5,1.303 kg,423 cm,180 cm,158 cm,264 cm,46 litre,422 litre,4,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,non,non,oui,auto.,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,oui,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,18 pouces,oui,oui,oui,oui,Tissu,Rigide,oui
720,RENAULT,Mégane,248.000 DH * promo,1.5 Blue dCi 115,Diesel,4 cylindres,1.461 cm³,6 cv,115 ch,260 Nm,Manuelle 6 rapports,,"4,8 l/100 km","5,5 l/100 km","4,4 l/100 km",116 g/km,190 km/h,"11,1 sec.",Compacte,Compacte bicorps,5,1.205 kg,436 cm,181 cm,145 cm,267 cm,47 litre,340 litre,4,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,non,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,non,oui,non,non,non,Arrière,non,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,16 pouces,oui,oui,oui,oui,Tissu,Rigide,non
721,RENAULT,Mégane,268.000 DH * promo,1.5 Blue dCi 115 EDC,Diesel,4 cylindres,1.461 cm³,6 cv,115 ch,260 Nm,Automatique 7 rapports à double embrayage,,"5,2 l/100 km","5,9 l/100 km","4,2 l/100 km",116 g/km,192 km/h,"10,6 sec.",Compacte,Compacte bicorps,5,1.205 kg,436 cm,181 cm,145 cm,267 cm,47 litre,340 litre,4,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,non,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,non,oui,non,non,non,Arrière,non,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,16 pouces,oui,oui,oui,oui,Tissu,Rigide,non
722,RENAULT,Mégane,273.000 DH * promo,1.5 Blue dCi 115,Diesel,4 cylindres,1.461 cm³,6 cv,115 ch,260 Nm,Manuelle 6 rapports,,"4,8 l/100 km","5,5 l/100 km","4,4 l/100 km",116 g/km,190 km/h,"11,1 sec.",Compacte,Compacte bicorps,5,1.205 kg,436 cm,181 cm,145 cm,267 cm,47 litre,340 litre,4,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,non,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,non,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,oui,non,oui,oui,17 pouces,oui,oui,oui,oui,Similicuir / Tissu,Rigide,non
723,RENAULT,Mégane,293.000 DH * promo,1.5 Blue dCi 115 EDC,Diesel,4 cylindres,1.461 cm³,6 cv,115 ch,260 Nm,Automatique 7 rapports à double embrayage,,"5,2 l/100 km","5,9 l/100 km","4,2 l/100 km",116 g/km,192 km/h,"10,6 sec.",Compacte,Compacte bicorps,5,1.205 kg,436 cm,181 cm,145 cm,267 cm,47 litre,340 litre,4,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,non,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,non,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,oui,non,oui,oui,17 pouces,oui,oui,oui,oui,Similicuir / Tissu,Rigide,non
724,RENAULT,Mégane,297.000 DH * promo,1.5 Blue dCi 115 EDC,Diesel,4 cylindres,1.461 cm³,6 cv,115 ch,260 Nm,Automatique 7 rapports à double embrayage,,"5,2 l/100 km","5,9 l/100 km","4,2 l/100 km",116 g/km,192 km/h,"10,6 sec.",Compacte,Compacte bicorps,5,1.205 kg,436 cm,181 cm,145 cm,267 cm,47 litre,340 litre,4,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,non,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,non,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,oui,non,oui,oui,17 pouces,oui,oui,oui,oui,Similicuir / Tissu,Rigide,non
725,RENAULT,Mégane Sedan,229.000 DH * promo,1.5 Blue dCi 115,Diesel,4 cylindres,1.461 cm³,6 cv,115 ch,260 Nm,Manuelle 6 rapports,,"4,8 l/100 km","5,5 l/100 km","4,4 l/100 km",116 g/km,190 km/h,"11,1 sec.",Compacte,Compacte tricorps,5,1.229 kg,463 cm,181 cm,144 cm,271 cm,54 litre,503 litre,4,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,non,oui,oui,manuelle,"Radio, USB",oui,oui,oui,non,non,non,non,non,non,non,non,Arrière,non,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,non,non,non,non,non,oui,non,non,oui,non,non,non,oui,non,oui,Tissu,Rigide,non
726,RENAULT,Mégane Sedan,251.000 DH * promo,1.5 Blue dCi 115,Diesel,4 cylindres,1.461 cm³,6 cv,115 ch,260 Nm,Manuelle 6 rapports,,"4,8 l/100 km","5,5 l/100 km","4,4 l/100 km",116 g/km,190 km/h,"11,1 sec.",Compacte,Compacte tricorps,5,1.229 kg,463 cm,181 cm,144 cm,271 cm,54 litre,503 litre,4,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,non,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,non,oui,non,non,non,Arrière,non,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,16 pouces,oui,oui,oui,oui,Tissu,Rigide,non
727,RENAULT,Mégane Sedan,271.000 DH * promo,1.5 Blue dCi 115 EDC,Diesel,4 cylindres,1.461 cm³,6 cv,115 ch,260 Nm,Automatique 7 rapports à double embrayage,,"5,2 l/100 km","5,9 l/100 km","4,2 l/100 km",116 g/km,192 km/h,"10,6 sec.",Compacte,Compacte tricorps,5,1.229 kg,463 cm,181 cm,144 cm,271 cm,54 litre,503 litre,4,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,non,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,non,oui,non,non,non,Arrière,non,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,16 pouces,oui,oui,oui,oui,Tissu,Rigide,non
728,RENAULT,Mégane Sedan,296.000 DH * promo,1.5 Blue dCi 115 EDC,Diesel,4 cylindres,1.461 cm³,6 cv,115 ch,260 Nm,Automatique 7 rapports à double embrayage,,"5,2 l/100 km","5,9 l/100 km","4,2 l/100 km",116 g/km,192 km/h,"10,6 sec.",Compacte,Compacte tricorps,5,1.229 kg,463 cm,181 cm,144 cm,271 cm,54 litre,503 litre,4,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,non,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,non,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,oui,non,oui,oui,17 pouces,oui,oui,oui,oui,Similicuir / Tissu,Rigide,non
729,RENAULT,Kadjar,311.000 DH * promo,1.5 dCi 110,Diesel,4 cylindres,1.461 cm³,6 cv,110 ch,250 Nm,Automatique 6 rapports à double embrayage,,"4,5 l/100 km","3,4 l/100 km","3,8 l/100 km",99 g/km,181 km/h,"11,7 sec.",4x4 / SUV / Crossover,SUV compact,5,1.410 kg,445 cm,184 cm,161 cm,265 cm,55 litre,527 litre,6,oui,oui,oui,oui,oui,oui,oui,non,non,non,oui,oui,non,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,oui,non,non,Avant et Arrière,non,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,oui,non,oui,oui,17 pouces,non,oui,non,oui,Tissu,Rigide,oui
730,RENAULT,Kadjar,332.000 DH * promo,1.5 dCi 110,Diesel,4 cylindres,1.461 cm³,6 cv,110 ch,250 Nm,Automatique 6 rapports à double embrayage,,"4,5 l/100 km","3,4 l/100 km","3,8 l/100 km",99 g/km,181 km/h,"11,7 sec.",4x4 / SUV / Crossover,SUV compact,5,1.410 kg,445 cm,184 cm,161 cm,265 cm,55 litre,527 litre,6,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,oui,non,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,oui,non,non,Avant et Arrière,oui,oui,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,oui,oui,non,non,oui,oui,non,oui,oui,19 pouces,oui,oui,oui,oui,Tissu,Panoramique,oui
731,RENAULT,Talisman,392.000 DH * promo,2.0 Blue dCi 200 EDC6,Diesel,4 cylindres,1.997 cm³,8 cv,200 ch,400 Nm,Automatique 6 rapports à double embrayage,,"5,5 l/100 km","4,6 l/100 km","5,0 l/100 km",130 g/km,224 km/h,- sec.,Routière,Berline tricorps,5,1.387 kg,485 cm,187 cm,146 cm,281 cm,52 litre,608 litre,6,oui,oui,oui,oui,oui,oui,oui,non,non,non,oui,oui,non,oui,oui,auto. Bi-zone,"Radio, USB, SD",oui,oui,oui,non,oui,oui,oui,oui,oui,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,oui,non,oui,oui,17 pouces,oui,oui,non,oui,Tissu,Rigide,non
732,RENAULT,Talisman,468.000 DH * promo,2.0 Blue dCi 200 EDC6,Diesel,4 cylindres,1.997 cm³,8 cv,200 ch,400 Nm,Automatique 6 rapports à double embrayage,,"5,5 l/100 km","4,6 l/100 km","5,0 l/100 km",130 g/km,224 km/h,- sec.,Routière,Berline tricorps,5,1.387 kg,485 cm,187 cm,146 cm,281 cm,52 litre,608 litre,6,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,oui,non,oui,oui,auto. Bi-zone,"Radio, USB, SD",oui,oui,oui,non,oui,oui,oui,oui,oui,non,oui,Avant et Arrière,oui,oui,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,oui,oui,Conducteur et Passager,oui,oui,oui,non,oui,oui,18 pouces,oui,oui,oui,oui,Cuir,Rigide,non
733,RENAULT,Express,148.200 DH *   * Prix public,1.5 dCi 95,Diesel,4 cylindres en ligne,1.461 cm³,6 cv,95 ch,260 Nm,Manuelle 5 rapports,,"5,8 l/100 km","4,6 l/100 km","5,1 l/100 km",144 g/km,164 km/h,"15,1 sec.",Ludospace / Utilitaire,Ludospace,5,1.320 kg,439 cm,177 cm,183 cm,281 cm,60 litre,800 litre,1,oui,non,non,oui,oui,non,non,non,non,non,non,oui,non,non,non,non,"Radio, USB",non,non,non,non,non,oui,non,non,non,non,non,non,non,non,oui,Hauteur,Electrique AV,non,non,non,non,non,non,non,non,non,oui,non,non,non,oui,non,non,Tissu,Rigide,non
734,RENAULT,Express,158.200 DH *   * Prix public,1.5 dCi 95,Diesel,4 cylindres en ligne,1.461 cm³,6 cv,95 ch,260 Nm,Manuelle 5 rapports,,"5,8 l/100 km","4,6 l/100 km","5,1 l/100 km",144 g/km,164 km/h,"15,1 sec.",Ludospace / Utilitaire,Ludospace,5,1.320 kg,439 cm,177 cm,183 cm,281 cm,60 litre,800 litre,2,oui,oui,non,oui,oui,oui,non,non,non,non,non,oui,non,non,non,manuelle,"Radio, USB",non,non,oui,non,non,oui,non,non,non,non,non,non,non,non,oui,Hauteur,Electrique AV,oui,non,non,non,non,non,oui,non,non,oui,non,non,non,oui,non,non,Tissu,Rigide,oui
735,RENAULT,Express,172.200 DH *   * Prix public,1.5 dCi 95,Diesel,4 cylindres en ligne,1.461 cm³,6 cv,95 ch,260 Nm,Manuelle 5 rapports,,"5,8 l/100 km","4,6 l/100 km","5,1 l/100 km",144 g/km,164 km/h,"15,1 sec.",Ludospace / Utilitaire,Ludospace,5,1.320 kg,439 cm,177 cm,183 cm,281 cm,60 litre,800 litre,2,oui,oui,non,oui,oui,oui,non,non,non,non,non,oui,non,oui,non,manuelle,"Radio, USB",non,non,oui,non,non,oui,non,oui,non,non,non,Arrière,non,non,oui,Hauteur,Electrique AV,oui,non,non,non,non,non,oui,non,non,oui,non,non,non,oui,non,non,Tissu,Rigide,oui
736,RENAULT,Express VAN,141.000 DH *   * Prix public,1.5 dCi 95,Diesel,4 cylindres en ligne,1.461 cm³,6 cv,95 ch,260 Nm,Manuelle 5 rapports,,"5,8 l/100 km","4,6 l/100 km","5,1 l/100 km",144 g/km,164 km/h,"15,1 sec.",Ludospace / Utilitaire,Utilitaire,5,1.320 kg,439 cm,177 cm,183 cm,281 cm,60 litre,800 litre,1,oui,non,non,oui,oui,non,non,non,non,non,non,oui,non,non,non,non,"Radio, USB",non,non,non,non,non,oui,non,non,non,non,non,non,non,non,oui,Hauteur,Electrique AV,non,non,non,non,non,non,non,non,non,oui,non,non,non,oui,non,non,Tissu,Rigide,non
737,RENAULT,Express VAN,148.000 DH *   * Prix public,1.5 dCi 95,Diesel,4 cylindres en ligne,1.461 cm³,6 cv,95 ch,260 Nm,Manuelle 5 rapports,,"5,8 l/100 km","4,6 l/100 km","5,1 l/100 km",144 g/km,164 km/h,"15,1 sec.",Ludospace / Utilitaire,Utilitaire,5,1.320 kg,439 cm,177 cm,183 cm,281 cm,60 litre,800 litre,2,oui,oui,non,oui,oui,oui,non,non,non,non,non,oui,non,non,non,manuelle,"Radio, USB",non,non,oui,non,non,oui,non,non,non,non,non,non,non,non,oui,Hauteur,Electrique AV,oui,non,non,non,non,non,oui,non,non,oui,non,non,non,oui,non,non,Tissu,Rigide,oui
738,SEAT,Ibiza,192.900 DH * promo,1.6 TDI 95,Diesel,4 cylindres,1.598 cm³,6 cv,95 ch,250 Nm,Manuelle 5 rapports,,"4,4 l/100 km","3,5 l/100 km","3,8 l/100 km",99 g/km,182 km/h,"11,3 sec.",Citadine,Citadine bicorps,5,1.091 kg,406 cm,178 cm,144 cm,256 cm,40 litre,355 litre,6,oui,oui,oui,oui,oui,oui,non,oui,non,non,oui,oui,non,oui,oui,manuelle,"Radio, USB",oui,non,oui,non,non,non,non,oui,non,non,non,Arrière,non,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,non,non,non,non,non,oui,non,non,oui,oui,15 pouces,non,oui,non,non,Tissu,Rigide,non
739,SEAT,Ibiza,229.900 DH * promo,1.6 TDI 95,Diesel,4 cylindres,1.598 cm³,6 cv,95 ch,250 Nm,Manuelle 5 rapports,,"4,4 l/100 km","3,5 l/100 km","3,8 l/100 km",99 g/km,182 km/h,"11,3 sec.",Citadine,Citadine bicorps,5,1.091 kg,406 cm,178 cm,144 cm,256 cm,40 litre,355 litre,6,oui,oui,oui,oui,oui,oui,non,oui,non,non,oui,oui,non,oui,oui,auto. Bi-zone,"Radio, USB",oui,non,oui,non,oui,oui,non,oui,oui,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,18 pouces,oui,oui,oui,non,Tissu,Panoramique ouvrant,non
740,SEAT,Ibiza,242.900 DH * promo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,SEAT,Ibiza,147.900 DH * promo,1.0 MPI 75,Essence,3 cylindres,999 cm³,6 cv,75 ch,95 Nm,Manuelle 5 rapports,,"6,0 l/100 km","4,3 l/100 km","4,9 l/100 km",112 g/km,167 km/h,"14,7 sec.",Citadine,Citadine bicorps,5,1.091 kg,406 cm,178 cm,144 cm,256 cm,40 litre,355 litre,6,oui,oui,oui,oui,oui,oui,non,oui,non,non,oui,oui,non,oui,oui,manuelle,"Radio, USB",oui,non,oui,non,non,non,non,oui,non,non,non,Arrière,non,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,non,non,non,non,non,oui,non,non,oui,non,15 pouces,non,oui,non,non,Tissu,Rigide,non
742,SEAT,Ibiza,163.900 DH * promo,1.0 MPI 75,Essence,3 cylindres,999 cm³,6 cv,75 ch,95 Nm,Manuelle 5 rapports,,"6,0 l/100 km","4,3 l/100 km","4,9 l/100 km",112 g/km,167 km/h,"14,7 sec.",Citadine,Citadine bicorps,5,1.091 kg,406 cm,178 cm,144 cm,256 cm,40 litre,355 litre,6,oui,oui,oui,oui,oui,oui,non,oui,non,non,oui,oui,non,oui,oui,auto. Bi-zone,"Radio, USB",oui,non,oui,non,oui,oui,non,oui,non,non,non,Arrière,non,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,non,non,non,oui,non,non,oui,oui,15 pouces,oui,oui,non,non,Tissu,Rigide,non
743,SEAT,Ibiza,164.900 DH * promo,1.0 MPI 75,Essence,3 cylindres,999 cm³,6 cv,75 ch,95 Nm,Manuelle 5 rapports,,"6,0 l/100 km","4,3 l/100 km","4,9 l/100 km",112 g/km,167 km/h,"14,7 sec.",Citadine,Citadine bicorps,5,1.091 kg,406 cm,178 cm,144 cm,256 cm,40 litre,355 litre,6,oui,oui,oui,oui,oui,oui,non,oui,non,non,oui,oui,non,oui,oui,auto. Bi-zone,"Radio, USB",oui,non,oui,non,oui,oui,non,oui,non,non,non,Arrière,non,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,non,non,non,oui,non,non,oui,oui,15 pouces,oui,oui,non,non,Tissu,Rigide,non
744,SEAT,Ibiza,171.900 DH * promo,1.0 MPI 75,Essence,3 cylindres,999 cm³,6 cv,75 ch,95 Nm,Manuelle 5 rapports,,"6,0 l/100 km","4,3 l/100 km","4,9 l/100 km",112 g/km,167 km/h,"14,7 sec.",Citadine,Citadine bicorps,5,1.091 kg,406 cm,178 cm,144 cm,256 cm,40 litre,355 litre,6,oui,oui,oui,oui,oui,oui,non,oui,non,non,oui,oui,non,oui,oui,auto. Bi-zone,"Radio, USB",oui,non,oui,non,oui,oui,non,oui,non,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,non,non,non,oui,non,non,oui,oui,15 pouces,oui,oui,non,non,Tissu,Panoramique ouvrant,non
